tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
37227921_3,37227921,3,3,2.084013,1613.3,0.04163293,0
285011415_1,285011415,1,1,13.92279,1626.694,0.1744548,0
237285580_1,237285580,1,1,12.75669,1625.168,0.1929167,1
257648522_2,257648522,3,2,2.934712,1612.9,0.1119134,0
198180046_2,198180046,2,2,5.671586,1616.544,0.1200705,0
462312311_1,462312311,1,1,13.98792,1626.661,0.3526285,0
237103436_1,237103436,2,1,7.448734,1616.423,0.2554154,0
274554671_1,274554671,3,1,8.366759,1620.07,0.5609354,0
288344769_2,288344769,2,2,5.907803,1613.657,0.2278394,0
153178103_2,153178103,2,2,14.2392,1626.885,0.5461842,0
229451118_1,229451118,1,1,14.00786,1626.566,0.2434669,0
237117193_1,237117193,2,1,16.91209,1618.478,0.2553656,1
315629107_2,315629107,2,2,0.4832345,1613.012,0.05090175,0
88764419_1,88764419,1,1,22.97,1618.402,0.4203429,0
284385309_1,284385309,1,1,5.029899,1616.738,0.1512635,1
236757389_1,236757389,2,1,4.406,1616.395,0.1482219,0
329347900_1,329347900,1,1,14.92741,1626.255,0.367355,0
219898822_1,219898822,2,1,5.662142,1614.119,0.2671778,1
310235002_2,310235002,2,2,4.420293,1615.395,0.1828595,0
230072726_1,230072726,1,1,14.15759,1626.944,0.601635,0
21683403_1,21683403,1,1,14.84249,1626.417,0.5501429,0
230021080_1,230021080,1,1,1.349005,1613.015,0.0337984,1
233531070_1,233531070,1,1,2.523264,1615.017,0.1194723,1
199615126_2,199615126,3,2,1.87335,1614.078,0.08886054,0
237102443_3,237102443,3,3,5.634953,1616.239,0.1727115,1
255908692_1,255908692,1,1,2.143632,1613.222,0.09013396,1
219794282_1,219794282,1,1,15.75494,1616.391,0.4432404,0
72411355_2,72411355,2,2,5.936404,1614.455,0.1035875,0
345289846_1,345289846,1,1,13.88184,1626.253,0.688925,0
8446200_4,8446200,4,4,0.5075014,1613.027,0.04166667,0
172747395_2,172747395,2,2,10.72957,1615.326,0.05477404,0
219798398_1,219798398,1,1,14.22879,1612.946,0.6057017,0
219810391_2,219810391,2,2,6.938171,1616.884,0.07237075,0
88994025_1,88994025,2,1,0.6528035,1613.169,0.04610338,0
366435680_3,366435680,5,3,8.051641,1614.847,0.09947329,0
357034031_2,357034031,3,2,4.977691,1617.315,0.2195413,0
230395127_3,230395127,3,3,3.88726,1616.726,0.09473008,1
88764768_2,88764768,2,2,8.288701,1617.885,0.1773116,0
287151227_1,287151227,1,1,13.91015,1626.625,0.3217877,0
193726325_1,193726325,4,1,1.609815,1613.384,0.04166667,0
236398766_1,236398766,1,1,8.503552,1616.729,0.1608331,1
219109870_1,219109870,1,1,27.33194,1613.309,0.375,0
115285973_1,115285973,1,1,2.734031,1614.689,0.1030409,1
399161029_1,399161029,2,1,13.94775,1626.712,0.03928997,0
283104484_2,283104484,2,2,14.81171,1625.699,0.2915,0
32412905_1,32412905,1,1,14.20346,1626.746,0.1439204,0
270830897_1,270830897,1,1,28.13194,1613.232,0.5208333,0
272672831_3,272672831,3,3,7.731635,1612.954,0.08552504,1
350188177_1,350188177,2,1,20.66832,1613.671,0.1330138,0
441795233_1,441795233,2,1,7.990244,1613.368,0.3104975,0
229618154_1,229618154,3,1,3.897254,1615.799,0.2075792,0
276805389_1,276805389,1,1,15.20552,1625.856,0.8444854,0
259002953_2,259002953,2,2,19.54127,1616.763,0.1908339,1
229972406_1,229972406,1,1,20.83769,1620.503,0.2530144,0
229439561_1,229439561,1,1,7.331384,1618.938,0.0723065,1
52992151_2,52992151,2,2,14.7482,1625.37,0.6246504,0
229997826_1,229997826,1,1,27.57039,1613.899,0.4443937,0
259235258_1,259235258,1,1,0.3281889,1613.117,0.02101082,0
157510707_1,157510707,1,1,15.19583,1626.189,0.5208333,0
232681415_3,232681415,3,3,12.91868,1617.957,0.6224625,0
274627351_1,274627351,1,1,0.2331558,1612.887,0.02371041,0
229687684_2,229687684,2,2,8.344933,1620.045,0.2426465,0
37149743_1,37149743,1,1,28.48312,1612.957,0.4334342,0
233129260_2,233129260,2,2,9.94224,1620.609,0.2979874,0
159502465_1,159502465,1,1,14.44905,1626.621,0.1396399,0
198180046_1,198180046,2,1,5.671247,1613.454,0.05007246,0
287137505_1,287137505,1,1,28.05,1612.916,0.625,0
219787696_1,219787696,2,1,9.427668,1617.144,0.2028187,1
198180316_1,198180316,3,1,7.273197,1613.568,0.1846385,0
233201728_2,233201728,2,2,4.274732,1614.399,0.1025875,0
17491014_2,17491014,2,2,8.46512,1614.175,0.1805302,0
326258261_1,326258261,1,1,3.673566,1613.758,0.2209252,0
163912878_1,163912878,1,1,6.961156,1615.144,0.1469229,1
219790753_1,219790753,2,1,5.911811,1616.33,0.2959316,0
198280992_1,198280992,1,1,28.09584,1613.21,0.6350533,0
115420275_2,115420275,2,2,3.10628,1614.664,0.1303335,0
115582908_1,115582908,2,1,9.489153,1616.955,0.2847459,0
230117844_2,230117844,2,2,7.84224,1613.781,0.1956642,0
193817729_1,193817729,3,1,2.350158,1614.455,0.06610717,0
229749709_2,229749709,2,2,4.367475,1613.084,0.09946425,0
233684754_1,233684754,1,1,2.56009,1612.965,0.08550725,1
347505194_1,347505194,1,1,2.325084,1613.464,0.1090957,1
115582980_1,115582980,1,1,8.683361,1621.25,0.125633,1
264252285_1,264252285,2,1,14.24161,1626.717,0.09026162,0
219118188_2,219118188,2,2,3.275596,1615.436,0.1066759,0
288468229_1,288468229,2,1,9.006701,1613.326,0.3071989,1
17563961_2,17563961,2,2,20.5659,1618.819,0.2817429,0
193557191_1,193557191,2,1,1.483741,1613.69,0.05995846,1
229712024_1,229712024,1,1,27.7505,1613.127,0.2523877,0
288315664_1,288315664,2,1,2.445535,1613.281,0.04933358,0
362392898_1,362392898,1,1,14.35545,1626.653,0.66975,0
172708435_1,172708435,2,1,6.827611,1613.201,0.1138855,0
142677880_1,142677880,1,1,14.16563,1627.031,0.3226109,0
283104484_1,283104484,2,1,3.810929,1615.317,0.1378708,1
232637510_8,232637510,9,8,0.7974574,1613.632,0.0378515,0
229768340_1,229768340,3,1,0.4961688,1612.992,0.0625,0
152859121_2,152859121,3,2,13.96786,1613.375,0.6493229,0
17469455_1,17469455,2,1,17.52589,1613.177,0.3135956,0
289536041_2,289536041,2,2,4.131944,1614.777,0.1041667,0
198582674_1,198582674,2,1,5.718783,1618.017,0.07248058,0
229944367_1,229944367,1,1,27.87562,1613.11,0.4868479,0
356895671_2,356895671,2,2,9.15677,1613.374,0.3235188,0
193817729_2,193817729,3,2,2.35007,1613.52,0.06395875,0
288315664_2,288315664,2,2,2.446319,1614.321,0.06147071,0
341759050_2,341759050,2,2,4.282491,1614.983,0.1333181,0
229707441_1,229707441,1,1,28.08501,1613.111,0.4616221,0
232681415_2,232681415,3,2,2.45023,1613.424,0.1063075,0
392463770_1,392463770,1,1,13.88232,1613.291,0.31475,0
288468229_2,288468229,2,2,9.002522,1617.662,0.4007825,1
230386259_1,230386259,1,1,25.52149,1613.008,0.1931766,0
105777788_1,105777788,2,1,6.870536,1618.082,0.2435416,0
389961462_1,389961462,1,1,1.957288,1614.169,0.1858178,0
74092792_1,74092792,1,1,14.23834,1626.72,0.1016636,0
229746640_1,229746640,2,1,13.91775,1626.55,0.4379517,0
353992875_1,353992875,2,1,9.364253,1618.989,0.1263455,0
233660734_1,233660734,1,1,19.68014,1612.894,0.3381661,0
289540459_1,289540459,1,1,28.07084,1613.323,0.4964546,0
54615770_1,54615770,2,1,3.590059,1613.12,0.05720167,0
389913525_1,389913525,1,1,28.29831,1613.045,0.3520417,0
198213397_1,198213397,1,1,14.0762,1627.044,0.6933996,0
157513243_2,157513243,2,2,15.22899,1625.835,0.6804383,1
5964223_1,5964223,1,1,28.33528,1613.008,0.4811479,0
307910698_1,307910698,2,1,8.114893,1617.991,0.2122197,0
232636773_1,232636773,1,1,17.96938,1612.908,0.5906471,0
334856149_1,334856149,1,1,6.283719,1614.994,0.2422,0
168572618_2,168572618,2,2,19.66748,1616.513,0.2695481,0
417570430_1,417570430,2,1,5.450759,1616.617,0.1529896,0
229642444_1,229642444,2,1,5.921658,1613.655,0.2215195,0
230129433_2,230129433,2,2,9.383494,1621.064,0.2561095,0
288405672_2,288405672,3,2,7.381776,1616.335,0.2881995,0
235676133_1,235676133,1,1,0.2094708,1612.875,0.02083333,0
229563634_1,229563634,2,1,3.210771,1613.605,0.05799079,0
219760439_1,219760439,1,1,27.89556,1613.088,0.3593905,0
46174351_1,46174351,3,1,7.842394,1618.412,0.2745778,0
441794991_3,441794991,3,3,28.02952,1613.297,0.6774354,0
257398687_1,257398687,1,1,0.6869743,1613.526,0.04166667,0
307911625_1,307911625,1,1,9.178491,1615.209,0.2422597,0
39302123_1,39302123,2,1,5.446444,1617.627,0.1825126,0
153533460_1,153533460,1,1,14.15031,1626.759,0.178399,0
275691171_1,275691171,2,1,5.769924,1614.778,0.1128095,0
137031658_2,137031658,2,2,6.134528,1614.474,0.1221913,0
88932244_1,88932244,4,1,6.188351,1613.24,0.2158717,0
39302123_2,39302123,2,2,5.447246,1615.587,0.1853952,0
229950023_1,229950023,1,1,6.784499,1616.057,0.1037107,0
72411355_1,72411355,2,1,5.936324,1617.576,0.118028,0
279983430_1,279983430,1,1,0.716159,1613.071,0.03971189,0
393116102_2,393116102,2,2,4.774134,1617.465,0.1041786,1
21674468_2,21674468,2,2,8.465485,1614.962,0.03885476,0
462187276_1,462187276,1,1,15.13167,1626.108,0.4526621,0
259099334_1,259099334,1,1,14.03685,1626.569,0.6214092,0
259127388_1,259127388,2,1,6.225012,1614.576,0.1633432,1
383645680_1,383645680,1,1,5.584407,1614.708,0.1517603,1
288428750_1,288428750,2,1,1.226368,1613.685,0.07300137,0
329173835_2,329173835,2,2,6.364913,1615.919,0.2396272,0
198180316_3,198180316,3,3,14.29607,1626.383,0.6582463,0
359589842_1,359589842,5,1,6.822107,1613.766,0.1031339,0
229671812_1,229671812,1,1,13.75047,1626.758,0.8211221,0
458524570_1,458524570,1,1,6.473113,1616.335,0.1612389,1
319006144_1,319006144,2,1,8.859919,1621.107,0.1037473,0
229710646_1,229710646,1,1,13.95938,1626.563,0.2458993,0
198177784_1,198177784,1,1,17.36232,1623.316,0.4190787,0
224726031_1,224726031,1,1,13.94877,1626.615,0.2249622,0
406855034_2,406855034,2,2,2.976588,1615.499,0.1175703,0
181279902_1,181279902,1,1,15.46901,1615.784,0.09421192,1
369043990_2,369043990,2,2,9.776864,1618.664,0.2454742,0
255929744_1,255929744,2,1,2.335679,1613.932,0.0451715,0
417582749_2,417582749,2,2,4.763702,1614.551,0.08913717,0
17654163_1,17654163,1,1,27.57617,1613.349,0.3574971,0
462607772_4,462607772,5,4,11.84929,1613.061,0.8396621,0
406928424_1,406928424,1,1,15.49847,1624.065,0.1119262,1
82453028_2,82453028,2,2,5.15863,1617.885,0.1315689,1
257633414_1,257633414,1,1,22.19988,1619.173,0.4457954,0
359497268_1,359497268,1,1,19.39754,1613.411,0.3255781,0
237102443_2,237102443,3,2,7.087692,1617.499,0.2924705,1
356868754_2,356868754,2,2,8.159953,1619.704,0.2206191,0
233047879_1,233047879,2,1,2.886745,1614.564,0.1580368,0
232634196_1,232634196,1,1,28.28333,1613.024,0.5208333,0
88937176_2,88937176,4,2,5.104577,1614.656,0.1249966,1
233059604_1,233059604,1,1,14.02763,1626.676,0.83306,0
359584385_2,359584385,2,2,2.446628,1613.96,0.0581725,0
233721425_1,233721425,3,1,13.96675,1626.57,0.2671148,0
298664593_1,298664593,1,1,11.41586,1614.122,0.06428933,1
229639858_1,229639858,3,1,4.004628,1616.345,0.1978465,0
256322972_1,256322972,2,1,7.122548,1614.927,0.2113479,0
353875915_3,353875915,3,3,2.276209,1614.088,0.03585255,1
232610443_3,232610443,4,3,13.9532,1613.049,0.04391625,0
232672408_1,232672408,2,1,5.673661,1614.154,0.2204621,0
341840666_1,341840666,3,1,2.853431,1613.066,0.1204377,0
308070376_1,308070376,1,1,2.739566,1614.012,0.1874529,0
49806117_2,49806117,2,2,9.703615,1614.67,0.2447223,0
135511734_1,135511734,2,1,8.69313,1620.222,0.4025458,0
180350944_1,180350944,2,1,12.10704,1619.525,0.3205191,0
40050264_1,40050264,2,1,9.52449,1616.202,0.190866,0
377413791_1,377413791,1,1,0.8764012,1612.858,0.07394421,1
259132248_3,259132248,3,3,14.73428,1626.273,0.4691575,0
232625561_1,232625561,2,1,4.738502,1613.142,0.06002896,1
219104773_1,219104773,2,1,4.829207,1613.487,0.2851678,0
163941156_1,163941156,2,1,5.281094,1615.296,0.1724846,0
219851881_1,219851881,1,1,15.11303,1626.013,0.4980008,0
366435658_2,366435658,2,2,3.16078,1614.146,0.06459254,0
353782445_1,353782445,2,1,18.33472,1619.061,0.08333333,0
116098943_2,116098943,2,2,14.00505,1612.929,0.1748445,0
172648542_1,172648542,2,1,2.744527,1614.727,0.06633454,0
237102443_1,237102443,3,1,7.086097,1613.049,0.3201262,1
229742000_1,229742000,2,1,14.24863,1627.061,0.0677725,0
188547249_1,188547249,1,1,28.49705,1613.158,0.5208079,0
232644906_2,232644906,2,2,14.48046,1626.929,0.2673598,0
287139416_1,287139416,1,1,14.71034,1623.169,0.1680604,1
318496224_2,318496224,2,2,2.437997,1613.149,0.1129917,0
233072899_1,233072899,1,1,15.19705,1613.187,0.4158309,0
149624126_2,149624126,2,2,3.125291,1615.288,0.2604767,0
318865379_1,318865379,3,1,13.95948,1626.713,0.07369987,0
229445986_2,229445986,2,2,1.789315,1613.728,0.2437139,0
229706827_1,229706827,1,1,8.049861,1613.487,0.1049555,1
423025957_1,423025957,1,1,1.396599,1613.847,0.03731549,1
232637510_1,232637510,9,1,2.331387,1613.414,0.2202351,0
162555123_2,162555123,3,2,0.4593581,1613.203,0.02083333,0
136020790_2,136020790,3,2,14.75279,1624.814,0.3089016,1
219845915_1,219845915,1,1,14.12504,1626.5,0.3894379,0
199607786_1,199607786,1,1,9.429612,1615.723,0.195045,0
39947103_1,39947103,1,1,8.444695,1617.277,0.1396072,0
287181435_1,287181435,1,1,1.859586,1613.112,0.07500542,0
274201557_2,274201557,2,2,8.963635,1614.016,0.1706614,0
230119054_1,230119054,1,1,7.12315,1616.212,0.152773,0
362486111_1,362486111,1,1,7.353792,1617.545,0.06489133,0
289623204_1,289623204,1,1,17.92206,1612.949,0.3532019,0
277549382_1,277549382,3,1,6.284984,1614.045,0.1750213,0
362488828_2,362488828,2,2,1.873228,1613.568,0.0675265,0
257187179_1,257187179,1,1,1.389836,1612.995,0.07585937,0
229749709_1,229749709,2,1,4.368285,1615.529,0.07739067,0
219778840_1,219778840,2,1,4.723316,1613.898,0.1621304,0
36951651_1,36951651,1,1,0.5837034,1613.039,0.06402271,1
37174705_1,37174705,2,1,14.24867,1626.717,0.06613658,0
237102603_1,237102603,2,1,7.510822,1616.788,0.2835664,0
287087133_1,287087133,1,1,14.24359,1626.71,0.06499375,0
229947473_1,229947473,1,1,14.27009,1626.7,0.05188792,0
383646726_1,383646726,2,1,23.84448,1613.44,0.1799099,0
233688779_2,233688779,2,2,14.04802,1626.501,0.3489172,0
294989595_2,294989595,2,2,9.119878,1619.291,0.1444927,1
152754629_1,152754629,1,1,14.00272,1626.571,0.193164,0
462638695_1,462638695,1,1,0.4764754,1613.315,0.05896108,0
233047389_1,233047389,1,1,28.03925,1613.331,0.5425296,0
161821165_1,161821165,1,1,2.050261,1613.287,0.151379,0
229788234_1,229788234,1,1,13.98229,1626.537,0.5567925,0
320388275_1,320388275,2,1,1.515241,1613.271,0.2704311,0
161825882_1,161825882,1,1,14.91389,1626.372,0.625,0
229444767_1,229444767,1,1,14.94348,1626.427,0.09253096,0
198278974_1,198278974,2,1,7.085998,1616.132,0.2726032,0
120028597_1,120028597,1,1,11.51793,1617.009,0.09003025,1
349529622_1,349529622,2,1,8.157479,1619.604,0.1290571,0
162617453_2,162617453,3,2,3.408087,1612.976,0.09260283,0
229684206_2,229684206,2,2,3.551385,1615.603,0.07414817,0
149649164_2,149649164,2,2,6.30745,1616.268,0.1201184,0
198407592_2,198407592,2,2,1.055739,1613.782,0.0625,0
229782543_2,229782543,2,2,6.69128,1616.886,0.1236208,0
291394559_2,291394559,3,2,11.52616,1614.477,0.1313966,0
193344788_3,193344788,3,3,13.54227,1613.458,0.05222604,0
237253562_2,237253562,3,2,1.226359,1613.323,0.1633079,0
57062354_3,57062354,3,3,1.377024,1613.761,0.07453408,0
398803136_2,398803136,2,2,8.072173,1613.516,0.04822571,0
233658805_1,233658805,1,1,0.8164651,1613.175,0.04528454,1
230028622_1,230028622,2,1,9.965353,1620.173,0.09573775,0
275689069_1,275689069,2,1,6.528832,1617.851,0.126845,0
274221477_1,274221477,2,1,14.89755,1626.607,0.7342079,0
353181984_1,353181984,3,1,17.63612,1612.977,0.2316062,0
135264018_2,135264018,2,2,9.144252,1620.516,0.1432786,0
143113198_1,143113198,2,1,14.29051,1626.933,0.6094625,0
230011056_1,230011056,2,1,3.002814,1613.382,0.2275523,0
229686000_2,229686000,3,2,7.178608,1612.863,0.1594622,0
356147266_1,356147266,1,1,4.140155,1616.475,0.0457075,0
229767197_1,229767197,1,1,28.19861,1613.057,0.4375,0
291345045_1,291345045,2,1,5.026684,1613.691,0.1012396,0
233570240_1,233570240,1,1,14.01089,1626.603,0.2671841,0
101767697_3,101767697,3,3,1.877466,1613.102,0.1041667,0
188774940_1,188774940,1,1,7.899654,1613.453,0.1550176,1
198407957_1,198407957,1,1,28.13611,1613.218,0.5208333,0
274969853_1,274969853,1,1,13.96125,1626.731,0.1268992,1
49806117_1,49806117,2,1,9.710526,1618.116,0.2596058,0
313614092_1,313614092,4,1,2.940257,1615.786,0.1230963,0
116098943_1,116098943,2,1,13.95246,1626.735,0.1450116,0
29384129_1,29384129,2,1,3.484257,1613.103,0.08827512,0
159325204_1,159325204,1,1,1.779465,1613.212,0.02603764,0
172715124_2,172715124,2,2,3.914528,1616.28,0.07600625,0
356785943_1,356785943,2,1,8.168946,1620.702,0.3247471,0
233151658_1,233151658,1,1,14.88611,1626.312,0.4375,0
219870537_1,219870537,2,1,0.7290968,1613.28,0.04166667,0
219091538_1,219091538,2,1,11.76182,1619.014,0.2203225,0
459968742_1,459968742,2,1,6.876759,1619.011,0.2340153,0
389917014_1,389917014,1,1,28.22866,1613.205,0.578615,0
198478619_1,198478619,1,1,14.82018,1626.277,0.2210597,0
163941802_1,163941802,2,1,2.342894,1614.322,0.06770646,0
307956095_1,307956095,1,1,13.95873,1626.578,0.2497669,0
258090619_1,258090619,2,1,7.719321,1615.939,0.06787067,0
8446200_1,8446200,4,1,0.5073552,1612.897,0.04166667,0
72771441_1,72771441,2,1,0.2928563,1613.065,0.0212543,0
233679656_2,233679656,3,2,0.988622,1613.384,0.04166667,0
462242624_1,462242624,2,1,6.796047,1613.547,0.07938058,0
232625666_1,232625666,2,1,8.718407,1613.238,0.1003322,0
39834872_1,39834872,2,1,1.323232,1612.856,0.08464892,1
289572073_1,289572073,2,1,2.863226,1615.1,0.2356331,0
219872017_1,219872017,1,1,17.2874,1614.02,0.2264845,1
237278955_1,237278955,2,1,8.9009,1615.089,0.2334718,0
233201728_1,233201728,2,1,4.275366,1616.633,0.1004154,0
270685816_1,270685816,1,1,14.48647,1626.591,0.2000933,0
229509761_1,229509761,1,1,13.90462,1626.679,0.3228012,0
287152045_2,287152045,2,2,13.99138,1625.418,0.442415,0
371267644_2,371267644,2,2,2.707707,1615.559,0.06362054,0
198610362_1,198610362,1,1,4.000526,1614.389,0.08679171,1
400052051_1,400052051,1,1,5.209562,1616.64,0.079649,1
229939499_2,229939499,3,2,5.989465,1613.035,0.3086409,0
376976106_2,376976106,2,2,5.618274,1616.127,0.1899411,1
357127533_1,357127533,2,1,8.840369,1620.724,0.1868793,0
147751310_1,147751310,1,1,2.65897,1614.398,0.04848263,1
233060957_1,233060957,1,1,14.40463,1626.693,0.278059,0
459981982_1,459981982,1,1,13.97045,1626.559,0.2450911,0
267544546_2,267544546,2,2,5.184561,1617.78,0.2089281,0
441760453_1,441760453,1,1,0.6338923,1613.057,0.07023129,1
57229533_1,57229533,1,1,3.306786,1616.053,0.1834909,0
355957040_1,355957040,6,1,11.76019,1615.902,0.09267704,0
255861229_1,255861229,1,1,13.94739,1613.267,0.3917795,0
255927049_1,255927049,1,1,2.324139,1614.741,0.100289,1
233054680_1,233054680,1,1,14.15061,1627.03,0.6967317,0
366490487_2,366490487,2,2,6.282306,1618.176,0.2593694,0
311233735_1,311233735,2,1,5.408178,1615.006,0.1011035,0
164367918_1,164367918,2,1,7.637765,1617.706,0.1413407,1
359482655_1,359482655,1,1,16.71381,1623.951,0.6509446,0
229774503_1,229774503,3,1,3.328037,1613.023,0.2248106,0
233577023_1,233577023,2,1,6.045567,1616.383,0.1242073,0
393634931_1,393634931,3,1,7.383934,1617.011,0.1826558,0
259131740_1,259131740,1,1,0.2856389,1613.018,0.03022704,0
229714508_1,229714508,1,1,10.0553,1616.031,0.2270785,1
424730367_1,424730367,1,1,1.862062,1614.561,0.09897842,1
232614509_1,232614509,1,1,1.876379,1614.699,0.1237411,1
289570223_1,289570223,1,1,0.7009007,1612.853,0.1351737,0
199615126_3,199615126,3,3,25.88615,1615.055,0.6417013,0
219851990_1,219851990,1,1,5.099792,1613.454,0.06396871,0
310235081_2,310235081,2,2,3.824828,1614.434,0.1427585,0
445912420_1,445912420,1,1,0.9003164,1613.587,0.04166667,0
399787737_1,399787737,2,1,3.490103,1613.224,0.1823463,0
188769439_3,188769439,3,3,13.95768,1626.709,0.05971204,0
160602372_1,160602372,2,1,3.26671,1615.878,0.04356971,0
219091538_2,219091538,2,2,11.76268,1623.255,0.3999619,0
219480018_1,219480018,1,1,13.98902,1626.556,0.2564972,0
40633940_1,40633940,1,1,14.24365,1626.717,0.07692263,0
259001401_1,259001401,1,1,27.73821,1613.154,0.2936247,0
233679006_1,233679006,1,1,4.891251,1615.518,0.1294253,0
424462265_1,424462265,1,1,14.056,1626.654,0.7520979,0
150553724_1,150553724,2,1,14.23462,1626.726,0.1216368,0
441739020_1,441739020,1,1,4.423775,1614.851,0.07364892,1
229746640_2,229746640,2,2,27.16667,1614.14,0.08333333,0
353941064_1,353941064,1,1,14.6919,1624.267,0.07210992,1
199709310_1,199709310,2,1,1.870782,1614.116,0.2206974,0
274221477_2,274221477,2,2,14.43815,1625.291,0.9384254,0
243278844_1,243278844,1,1,19.90279,1616.34,0.2884738,1
153259748_1,153259748,1,1,1.482155,1613.897,0.08762533,0
236325819_1,236325819,1,1,5.467098,1613.189,0.08230125,0
315625354_1,315625354,2,1,6.378047,1618.697,0.2973245,0
230016109_1,230016109,1,1,14.84734,1626.172,0.7084404,0
399788684_1,399788684,1,1,14.03256,1613.114,0.1875507,0
43274838_1,43274838,1,1,7.847828,1613.611,0.1134608,1
259132248_1,259132248,3,1,6.665185,1618.52,0.1902898,0
308089071_1,308089071,1,1,0.8871533,1613.231,0.02443465,1
21625685_1,21625685,1,1,2.20104,1614.6,0.04990746,1
332477285_1,332477285,1,1,14.23811,1626.719,0.1034035,0
5733076_2,5733076,2,2,7.389561,1619.882,0.05064387,0
441741591_1,441741591,1,1,12.2043,1621.599,0.1914832,1
233505184_1,233505184,1,1,28.09306,1612.932,0.625,0
199607751_1,199607751,1,1,14.1924,1626.938,0.4874325,0
172607465_2,172607465,2,2,8.258661,1616.402,0.09340521,0
5876391_1,5876391,1,1,22.28893,1615.464,0.09207475,1
318865379_3,318865379,3,3,13.99739,1626.529,0.9091508,0
393115249_2,393115249,2,2,3.44114,1616.124,0.2914343,0
193817729_3,193817729,3,3,0.469816,1613.293,0.1426215,0
229742077_1,229742077,1,1,14.3159,1627,0.06418446,0
337426319_2,337426319,2,2,13.94537,1613.542,0.6596504,0
198387299_1,198387299,1,1,5.007799,1616.535,0.1324866,1
382657355_1,382657355,2,1,4.131945,1615.5,0.0625,0
310629642_1,310629642,1,1,14.05682,1626.668,0.4595533,0
101767961_1,101767961,1,1,28.29907,1613.131,0.2654411,0
232610443_4,232610443,4,4,13.96171,1626.708,0.06219275,0
414066182_1,414066182,1,1,14.23961,1626.723,0.1044096,0
356229469_1,356229469,1,1,15.00849,1620.234,0.3144899,1
198358937_2,198358937,2,2,4.119272,1613.083,0.06922642,0
263795856_1,263795856,1,1,0.251229,1612.981,0.02083333,0
258955275_2,258955275,3,2,1.377036,1613.938,0.02083333,0
413945758_1,413945758,1,1,7.983927,1615.456,0.2150814,1
288430685_1,288430685,1,1,9.572874,1614.459,0.3438552,0
320500531_1,320500531,1,1,0.2701045,1612.96,0.02083333,0
160600809_1,160600809,1,1,21.19059,1620.011,0.4928387,0
229777671_1,229777671,2,1,8.662467,1619.836,0.09056108,0
230395127_1,230395127,3,1,2.282209,1612.908,0.04661171,1
460461873_1,460461873,2,1,5.482567,1613.784,0.1921331,0
233196730_1,233196730,2,1,3.296339,1613.003,0.219976,0
54490444_4,54490444,4,4,0.670904,1613.474,0.03433085,0
233571326_3,233571326,3,3,2.251257,1613.492,0.3360375,0
165553836_1,165553836,2,1,7.234585,1618.781,0.1883992,0
232637510_9,232637510,9,9,1.617922,1613.877,0.08333333,0
233237200_1,233237200,1,1,3.453702,1613.055,0.1068597,0
398373811_1,398373811,1,1,14.0251,1626.594,0.7249804,0
280033505_1,280033505,1,1,9.508403,1615.239,0.07453129,0
233693441_1,233693441,1,1,27.8189,1613.377,0.3682681,0
398657503_2,398657503,3,2,14.2791,1626.885,0.5443496,0
353992875_2,353992875,2,2,9.364212,1613.899,0.1874694,0
219761134_1,219761134,2,1,6.291094,1614.808,0.1586076,0
46251419_1,46251419,1,1,7.553261,1616.799,0.1761953,1
237206809_1,237206809,1,1,6.190099,1614.754,0.2158893,1
287079688_2,287079688,2,2,3.592117,1614.943,0.1339135,0
233202815_1,233202815,1,1,2.912085,1614.042,0.08035663,0
229581256_1,229581256,2,1,8.294931,1616.925,0.184486,0
235682979_1,235682979,5,1,4.622222,1617.236,0.08333333,0
72197505_2,72197505,2,2,13.95075,1626.733,0.09139121,0
229938859_1,229938859,2,1,8.254589,1618.04,0.249619,0
198183990_2,198183990,2,2,3.565744,1615.572,0.07698958,0
377784111_1,377784111,1,1,13.97566,1626.624,0.3907418,0
219483057_1,219483057,2,1,4.039019,1616.05,0.1874618,0
441804568_1,441804568,3,1,13.96262,1626.634,0.1102558,0
289572073_2,289572073,2,2,2.855448,1613.606,0.1091825,0
235680194_1,235680194,1,1,3.213129,1614.074,0.05253375,0
233683153_1,233683153,1,1,13.99877,1626.634,0.5438879,0
349528628_1,349528628,1,1,13.47474,1620.865,0.098976,1
5874903_1,5874903,1,1,17.03043,1623.663,0.6605717,0
187316586_2,187316586,2,2,21.37427,1619.514,0.29956,1
198180316_2,198180316,3,2,7.272889,1617.624,0.3252412,0
444065890_2,444065890,2,2,19.28159,1617.509,0.1988615,1
160601181_1,160601181,2,1,8.122089,1619.734,0.1169699,0
207504919_2,207504919,2,2,9.280662,1617.388,0.2534759,0
406855037_2,406855037,3,2,2.976668,1614.221,0.1305451,0
289590763_1,289590763,1,1,15.85516,1624.662,0.3173243,0
74129611_1,74129611,1,1,14.16393,1626.758,0.1493697,0
347595941_1,347595941,1,1,14.05861,1626.687,0.6645246,0
188694034_1,188694034,2,1,2.344046,1614.019,0.04097898,1
150584743_3,150584743,4,3,2.939078,1615.795,0.1803214,0
462179476_1,462179476,1,1,1.438058,1613.486,0.05379246,1
230117844_1,230117844,2,1,7.843717,1617.818,0.219848,0
232610443_2,232610443,4,2,9.364414,1620.658,0.2827508,0
219847563_1,219847563,1,1,14.32068,1626.698,0.04680233,1
383646726_2,383646726,2,2,15.39199,1614.996,0.1946339,0
